gender,age,age_o,race,race_o,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,met,decision,decision_o,match
male,24,24,European/Caucasian-American,European/Caucasian-American,7,1,'Biomedical Informatics',10,15,30,20,15,10,?,?,?,?,?,?,20,20,20,20,10,10,8,8,8,9,6,?,?,?,?,?,?,10,2,2,5,5,4,7,5,4,7,4,3,4,5,5,2,1,6,?,?,?,?,?,0,0,0
male,24,26,European/Caucasian-American,'Latino/Hispanic American',7,1,'Biomedical Informatics',10,10,30,20,10,15,?,?,?,?,?,?,20,20,20,20,10,10,8,8,8,9,6,?,?,?,?,?,?,10,2,2,5,5,4,7,5,4,7,4,3,4,5,5,2,1,6,?,?,?,?,?,0,0,0
male,24,24,European/Caucasian-American,Other,7,1,'Biomedical Informatics',50,20,10,5,10,5,?,?,?,?,?,?,20,20,20,20,10,10,8,8,8,9,6,?,?,?,?,?,?,10,2,2,5,5,4,7,5,4,7,4,3,4,5,5,2,1,6,?,?,?,?,?,0,0,0
male,24,29,European/Caucasian-American,'Latino/Hispanic American',7,1,'Biomedical Informatics',40,10,30,10,10,?,1,5,5,4,5,3,20,20,20,20,10,10,8,8,8,9,6,7,9,8,10,6,5,10,2,2,5,5,4,7,5,4,7,4,3,4,5,5,2,1,6,?,?,9,8,0,1,0,0
male,24,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',7,1,'Biomedical Informatics',10,25,25,10,10,20,6,6,5,5,?,?,20,20,20,20,10,10,8,8,8,9,6,4,8,8,2,7,2,10,2,2,5,5,4,7,5,4,7,4,3,4,5,5,2,1,6,?,?,5,5,0,0,0,0
male,24,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',7,1,'Biomedical Informatics',20,20,10,15,5,30,7,8,7,8,8,8,20,20,20,20,10,10,8,8,8,9,6,5,8,8,7,8,2,10,2,2,5,5,4,7,5,4,7,4,3,4,5,5,2,1,6,?,?,6,5,0,0,1,0
male,30,28,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',3,4,Business,10,20,30,10,10,20,7,3,6,7,6,3,35,10,20,25,5,5,9,8,10,8,7,6,6,6,6,6,7,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,?,9,6,6,0,1,1,1
male,30,26,European/Caucasian-American,'Latino/Hispanic American',3,4,Business,25,25,25,12,3,10,10,9,8,8,7,6,35,10,20,25,5,5,9,8,10,8,7,8,8,8,8,6,8,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,?,9,7,7,0,1,1,1
male,30,23,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',3,4,Business,20,10,10,30,15,15,6,6,6,7,3,5,35,10,20,25,5,5,9,8,10,8,7,6,6,7,5,6,6,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,?,9,5,6,0,0,1,0
male,30,?,European/Caucasian-American,European/Caucasian-American,3,4,Business,20,20,20,20,5,15,7,8,8,8,7,6,35,10,20,25,5,5,9,8,10,8,7,7,6,5,7,7,4,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,?,9,6,7,0,1,0,0
male,30,23,European/Caucasian-American,European/Caucasian-American,3,4,Business,20,20,20,20,5,15,7,5,7,7,7,9,35,10,20,25,5,5,9,8,10,8,7,8,7,7,9,6,6,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,?,9,8,8,0,1,1,1
male,30,23,European/Caucasian-American,European/Caucasian-American,3,4,Business,20,20,20,15,5,20,10,9,9,8,7,5,35,10,20,25,5,5,9,8,10,8,7,5,8,5,8,6,7,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,?,9,6,8,0,0,1,0
male,30,23,European/Caucasian-American,European/Caucasian-American,3,4,Business,20,20,20,15,10,15,9,7,7,8,8,?,35,10,20,25,5,5,9,8,10,8,7,5,5,5,6,8,6,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,?,9,5,6,0,0,0,0
male,30,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',3,4,Business,58,5,8,10,7,12,6,7,8,7,7,6,35,10,20,25,5,5,9,8,10,8,7,5,3,5,6,8,5,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,?,9,4,4,0,0,0,0
male,30,30,European/Caucasian-American,'Latino/Hispanic American',3,4,Business,15,20,20,20,5,10,5,5,7,7,5,4,35,10,20,25,5,5,9,8,10,8,7,6,8,8,6,6,5,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,?,9,6,6,0,1,0,0
male,30,23,European/Caucasian-American,European/Caucasian-American,3,4,Business,20,25,25,30,5,5,7,7,7,7,6,?,35,10,20,25,5,5,9,8,10,8,7,7,7,6,8,6,7,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,?,9,7,9,0,1,1,1
male,30,26,European/Caucasian-American,European/Caucasian-American,3,4,Business,40,5,30,15,5,5,6,5,8,5,8,6,35,10,20,25,5,5,9,8,10,8,7,5,6,5,7,6,6,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,?,9,5,4,0,0,0,0
male,30,28,European/Caucasian-American,Other,3,4,Business,25,15,25,15,10,10,?,?,?,?,?,?,35,10,20,25,5,5,9,8,10,8,7,?,?,?,?,?,?,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,?,9,?,?,?,0,0,0
male,30,26,European/Caucasian-American,European/Caucasian-American,3,4,Business,10,30,20,15,15,10,9,7,8,9,8,?,35,10,20,25,5,5,9,8,10,8,7,6,8,6,3,6,6,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,?,9,5,6,0,0,0,0
male,30,22,European/Caucasian-American,European/Caucasian-American,3,4,Business,10,20,15,20,15,20,10,8,9,9,7,8,35,10,20,25,5,5,9,8,10,8,7,7,8,8,8,6,9,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,?,9,7,7,0,1,1,1
male,30,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',3,4,Business,10,25,20,20,5,20,8,3,7,6,8,6,35,10,20,25,5,5,9,8,10,8,7,6,5,5,6,6,6,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,?,9,6,6,0,0,1,0
male,30,25,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',3,4,Business,15,20,25,20,10,10,8,8,9,8,8,7,35,10,20,25,5,5,9,8,10,8,7,7,7,6,7,6,7,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,?,9,5,7,0,1,1,1
male,30,24,European/Caucasian-American,European/Caucasian-American,3,4,Business,10,15,30,20,15,10,9,8,8,9,8,8,35,10,20,25,5,5,9,8,10,8,7,4,6,6,6,7,6,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,?,9,4,7,0,0,1,0
male,30,26,European/Caucasian-American,'Latino/Hispanic American',3,4,Business,10,10,30,20,10,15,9,7,8,5,?,5,35,10,20,25,5,5,9,8,10,8,7,6,5,4,3,6,6,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,?,9,5,7,0,0,1,0
male,30,24,European/Caucasian-American,Other,3,4,Business,50,20,10,5,10,5,6,5,8,8,7,2,35,10,20,25,5,5,9,8,10,8,7,5,6,7,7,6,6,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,?,9,6,6,0,1,0,0
male,30,29,European/Caucasian-American,'Latino/Hispanic American',3,4,Business,40,10,30,10,10,?,3,3,2,3,1,2,35,10,20,25,5,5,9,8,10,8,7,6,6,5,6,6,6,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,?,9,5,6,0,0,0,0
male,30,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',3,4,Business,10,25,25,10,10,20,6,6,7,5,5,?,35,10,20,25,5,5,9,8,10,8,7,4,7,7,4,5,2,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,?,9,4,5,0,0,0,0
male,30,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',3,4,Business,20,20,10,15,5,30,7,8,8,7,7,9,35,10,20,25,5,5,9,8,10,8,7,4,6,7,4,5,2,10,5,8,10,4,3,5,1,1,2,4,3,6,3,9,10,6,8,?,9,4,7,0,0,1,0
male,30,28,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',1,1,'MBA - Private Equity / Real Estate',10,20,30,10,10,20,5,4,7,6,7,6,25,20,20,20,0,15,7,9,8,8,8,5,6,7,5,7,4,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,?,2,6,4,0,0,1,0
male,30,26,European/Caucasian-American,'Latino/Hispanic American',1,1,'MBA - Private Equity / Real Estate',25,25,25,12,3,10,6,5,6,4,6,?,25,20,20,20,0,15,7,9,8,8,8,6,6,6,6,3,2,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,?,2,6,3,0,0,0,0
male,30,23,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',1,1,'MBA - Private Equity / Real Estate',20,10,10,30,15,15,7,7,6,7,3,6,25,20,20,20,0,15,7,9,8,8,8,4,7,6,4,2,1,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,?,2,5,6,0,0,0,0
male,30,?,European/Caucasian-American,European/Caucasian-American,1,1,'MBA - Private Equity / Real Estate',20,20,20,20,5,15,8,7,9,8,8,7,25,20,20,20,0,15,7,9,8,8,8,8,8,7,9,6,6,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,?,2,8,6,0,1,1,1
male,30,23,European/Caucasian-American,European/Caucasian-American,1,1,'MBA - Private Equity / Real Estate',20,20,20,20,5,15,6,5,5,6,5,5,25,20,20,20,0,15,7,9,8,8,8,7,7,6,8,7,4,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,?,2,7,6,0,1,0,0
male,30,23,European/Caucasian-American,European/Caucasian-American,1,1,'MBA - Private Equity / Real Estate',20,20,20,15,5,20,7,8,9,5,7,5,25,20,20,20,0,15,7,9,8,8,8,6,6,7,8,10,1,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,?,2,6,6,0,0,1,0
male,30,23,European/Caucasian-American,European/Caucasian-American,1,1,'MBA - Private Equity / Real Estate',20,20,20,15,10,15,6,8,8,7,6,?,25,20,20,20,0,15,7,9,8,8,8,5,7,7,5,5,1,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,?,2,5,5,0,0,0,0
male,30,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',1,1,'MBA - Private Equity / Real Estate',58,5,8,10,7,12,6,9,7,6,7,6,25,20,20,20,0,15,7,9,8,8,8,5,7,7,5,5,1,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,?,2,5,5,0,0,0,0
male,30,30,European/Caucasian-American,'Latino/Hispanic American',1,1,'MBA - Private Equity / Real Estate',15,20,20,20,5,10,6,5,8,5,5,7,25,20,20,20,0,15,7,9,8,8,8,6,6,7,8,6,6,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,?,2,6,5,0,1,0,0
male,30,23,European/Caucasian-American,European/Caucasian-American,1,1,'MBA - Private Equity / Real Estate',20,25,25,30,5,5,7,8,9,9,7,?,25,20,20,20,0,15,7,9,8,8,8,6,7,7,10,6,6,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,?,2,8,6,0,1,1,1
male,30,26,European/Caucasian-American,European/Caucasian-American,1,1,'MBA - Private Equity / Real Estate',40,5,30,15,5,5,7,5,7,7,7,5,25,20,20,20,0,15,7,9,8,8,8,3,6,6,5,6,2,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,?,2,5,6,0,0,0,0
male,30,28,European/Caucasian-American,Other,1,1,'MBA - Private Equity / Real Estate',25,15,25,15,10,10,7,6,6,6,4,5,25,20,20,20,0,15,7,9,8,8,8,6,7,7,7,6,5,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,?,2,7,6,0,0,0,0
male,30,26,European/Caucasian-American,European/Caucasian-American,1,1,'MBA - Private Equity / Real Estate',10,30,20,15,15,10,8,6,7,7,7,7,25,20,20,20,0,15,7,9,8,8,8,7,8,6,5,3,6,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,?,2,6,5,0,0,1,0
male,30,22,European/Caucasian-American,European/Caucasian-American,1,1,'MBA - Private Equity / Real Estate',10,20,15,20,15,20,7,9,9,7,8,7,25,20,20,20,0,15,7,9,8,8,8,6,8,6,7,8,6,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,?,2,7,6,0,0,1,0
male,30,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',1,1,'MBA - Private Equity / Real Estate',10,25,20,20,5,20,5,4,8,5,7,8,25,20,20,20,0,15,7,9,8,8,8,3,8,8,7,6,5,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,?,2,7,6,0,0,1,0
male,30,25,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',1,1,'MBA - Private Equity / Real Estate',15,20,25,20,10,10,9,9,9,8,8,8,25,20,20,20,0,15,7,9,8,8,8,7,7,8,8,5,6,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,?,2,7,5,0,1,1,1
male,30,24,European/Caucasian-American,European/Caucasian-American,1,1,'MBA - Private Equity / Real Estate',10,15,30,20,15,10,7,8,8,7,9,7,25,20,20,20,0,15,7,9,8,8,8,3,5,6,6,3,1,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,?,2,4,4,0,0,1,0
male,30,26,European/Caucasian-American,'Latino/Hispanic American',1,1,'MBA - Private Equity / Real Estate',10,10,30,20,10,15,8,5,7,6,7,5,25,20,20,20,0,15,7,9,8,8,8,3,6,7,6,3,1,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,?,2,6,5,0,0,1,0
male,30,24,European/Caucasian-American,Other,1,1,'MBA - Private Equity / Real Estate',50,20,10,5,10,5,4,4,6,4,5,3,25,20,20,20,0,15,7,9,8,8,8,6,6,5,4,3,1,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,?,2,6,2,0,0,0,0
male,30,29,European/Caucasian-American,'Latino/Hispanic American',1,1,'MBA - Private Equity / Real Estate',40,10,30,10,10,?,1,1,3,3,3,1,25,20,20,20,0,15,7,9,8,8,8,5,7,7,9,6,3,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,?,2,7,5,0,0,0,0
male,30,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',1,1,'MBA - Private Equity / Real Estate',10,25,25,10,10,20,5,5,5,4,5,5,25,20,20,20,0,15,7,9,8,8,8,2,7,7,3,6,1,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,?,2,5,6,0,0,1,0
male,30,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',1,1,'MBA - Private Equity / Real Estate',20,20,10,15,5,30,7,8,6,6,7,5,25,20,20,20,0,15,7,9,8,8,8,3,8,8,5,6,4,9,6,9,7,8,8,2,2,8,9,4,9,8,9,9,6,5,6,?,2,6,5,0,0,0,0
male,30,28,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',8,8,Business,10,20,30,10,10,20,8,5,8,6,8,5,40,10,20,10,0,20,10,10,10,10,10,5,5,7,7,7,9,10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,?,5,6,7,0,1,1,1
male,30,26,European/Caucasian-American,'Latino/Hispanic American',8,8,Business,25,25,25,12,3,10,8,8,7,5,6,5,40,10,20,10,0,20,10,10,10,10,10,7,7,8,6,5,4,10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,?,5,7,6,0,1,0,0
male,30,23,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',8,8,Business,20,10,10,30,15,15,5,3,5,5,2,2,40,10,20,10,0,20,10,10,10,10,10,9,9,9,5,8,5,10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,?,5,7,7,0,1,1,1
male,30,?,European/Caucasian-American,European/Caucasian-American,8,8,Business,20,20,20,20,5,15,?,?,?,?,?,?,40,10,20,10,0,20,10,10,10,10,10,?,?,?,?,?,?,10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,?,5,?,?,?,0,0,0
male,30,23,European/Caucasian-American,European/Caucasian-American,8,8,Business,20,20,20,20,5,15,5,3,4,6,4,4,40,10,20,10,0,20,10,10,10,10,10,8,2,3,8,2,1,10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,?,5,4,4,0,1,0,0
male,30,23,European/Caucasian-American,European/Caucasian-American,8,8,Business,20,20,20,15,5,20,8,7,7,6,7,4,40,10,20,10,0,20,10,10,10,10,10,3,6,2,2,2,1,10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,?,5,3,7,0,0,1,0
male,30,23,European/Caucasian-American,European/Caucasian-American,8,8,Business,20,20,20,15,10,15,6,6,6,6,5,5,40,10,20,10,0,20,10,10,10,10,10,7,7,5,3,3,3,10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,?,5,4,6,0,0,0,0
male,30,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',8,8,Business,58,5,8,10,7,12,6,8,8,7,6,7,40,10,20,10,0,20,10,10,10,10,10,6,4,4,6,4,3,10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,?,5,5,6,0,1,0,0
male,30,30,European/Caucasian-American,'Latino/Hispanic American',8,8,Business,15,20,20,20,5,10,7,4,6,5,6,3,40,10,20,10,0,20,10,10,10,10,10,5,6,5,2,2,1,10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,?,5,4,5,0,0,1,0
male,30,23,European/Caucasian-American,European/Caucasian-American,8,8,Business,20,25,25,30,5,5,9,7,8,6,7,?,40,10,20,10,0,20,10,10,10,10,10,8,7,7,8,2,5,10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,?,5,8,7,0,1,1,1
male,30,26,European/Caucasian-American,European/Caucasian-American,8,8,Business,40,5,30,15,5,5,6,7,8,5,7,6,40,10,20,10,0,20,10,10,10,10,10,3,5,4,2,3,1,10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,?,5,3,4,0,0,0,0
male,30,28,European/Caucasian-American,Other,8,8,Business,25,15,25,15,10,10,7,7,7,5,5,5,40,10,20,10,0,20,10,10,10,10,10,2,10,8,10,2,4,10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,?,5,7,3,0,0,0,0
male,30,26,European/Caucasian-American,European/Caucasian-American,8,8,Business,10,30,20,15,15,10,9,7,8,9,8,6,40,10,20,10,0,20,10,10,10,10,10,6,8,8,7,3,2,10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,?,5,8,6,0,1,1,1
male,30,22,European/Caucasian-American,European/Caucasian-American,8,8,Business,10,20,15,20,15,20,5,6,5,4,?,2,40,10,20,10,0,20,10,10,10,10,10,4,4,7,1,7,1,10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,?,5,1,1,0,0,0,0
male,30,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',8,8,Business,10,25,20,20,5,20,7,5,7,7,7,5,40,10,20,10,0,20,10,10,10,10,10,1,10,6,1,3,1,10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,?,5,6,9,0,0,1,0
male,30,25,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',8,8,Business,15,20,25,20,10,10,8,6,7,7,7,4,40,10,20,10,0,20,10,10,10,10,10,9,7,7,8,4,6,10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,?,5,9,9,0,1,1,1
male,30,24,European/Caucasian-American,European/Caucasian-American,8,8,Business,10,15,30,20,15,10,8,7,7,6,8,7,40,10,20,10,0,20,10,10,10,10,10,1,5,3,1,1,1,10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,?,5,2,5,0,0,0,0
male,30,26,European/Caucasian-American,'Latino/Hispanic American',8,8,Business,10,10,30,20,10,15,10,5,7,5,8,5,40,10,20,10,0,20,10,10,10,10,10,1,9,3,6,2,1,10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,?,5,4,7,0,0,1,0
male,30,24,European/Caucasian-American,Other,8,8,Business,50,20,10,5,10,5,7,5,8,6,8,2,40,10,20,10,0,20,10,10,10,10,10,2,5,5,3,2,1,10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,?,5,3,4,0,0,0,0
male,30,29,European/Caucasian-American,'Latino/Hispanic American',8,8,Business,40,10,30,10,10,?,2,2,2,3,2,2,40,10,20,10,0,20,10,10,10,10,10,5,5,5,6,4,1,10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,?,5,5,5,0,1,0,0
male,30,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',8,8,Business,10,25,25,10,10,20,6,7,7,5,5,5,40,10,20,10,0,20,10,10,10,10,10,1,10,8,1,8,1,10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,?,5,5,7,0,0,1,0
male,30,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',8,8,Business,20,20,10,15,5,30,7,7,8,6,7,5,40,10,20,10,0,20,10,10,10,10,10,1,10,8,1,8,1,10,8,4,10,3,2,2,5,1,9,6,4,6,7,10,4,1,7,?,5,5,7,0,0,0,0
male,28,28,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',2,3,'General management/finance',10,20,30,10,10,20,5,5,5,5,5,5,20,20,20,20,0,20,7,10,8,9,9,1,6,6,4,6,4,8,5,6,9,7,7,4,8,8,7,7,8,8,10,10,8,2,5,?,3,3,2,0,0,0,0
male,28,26,European/Caucasian-American,'Latino/Hispanic American',2,3,'General management/finance',25,25,25,12,3,10,9,9,10,9,?,6,20,20,20,20,0,20,7,10,8,9,9,4,8,9,9,8,7,8,5,6,9,7,7,4,8,8,7,7,8,8,10,10,8,2,5,?,3,9,5,0,1,1,1
male,28,23,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',2,3,'General management/finance',20,10,10,30,15,15,4,5,5,5,3,3,20,20,20,20,0,20,7,10,8,9,9,6,8,6,5,8,5,8,5,6,9,7,7,4,8,8,7,7,8,8,10,10,8,2,5,?,3,4,4,0,0,1,0
male,28,?,European/Caucasian-American,European/Caucasian-American,2,3,'General management/finance',20,20,20,20,5,15,7,9,9,6,8,7,20,20,20,20,0,20,7,10,8,9,9,8,8,6,7,7,6,8,5,6,9,7,7,4,8,8,7,7,8,8,10,10,8,2,5,?,3,8,5,0,1,0,0
male,28,23,European/Caucasian-American,European/Caucasian-American,2,3,'General management/finance',20,20,20,20,5,15,8,2,5,5,5,5,20,20,20,20,0,20,7,10,8,9,9,7,7,6,5,6,4,8,5,6,9,7,7,4,8,8,7,7,8,8,10,10,8,2,5,?,3,5,3,0,0,0,0
male,28,23,European/Caucasian-American,European/Caucasian-American,2,3,'General management/finance',20,20,20,15,5,20,8,9,7,6,5,5,20,20,20,20,0,20,7,10,8,9,9,2,7,7,8,6,6,8,5,6,9,7,7,4,8,8,7,7,8,8,10,10,8,2,5,?,3,5,6,0,0,0,0
male,28,23,European/Caucasian-American,European/Caucasian-American,2,3,'General management/finance',20,20,20,15,10,15,4,6,7,6,6,?,20,20,20,20,0,20,7,10,8,9,9,6,7,7,8,7,5,8,5,6,9,7,7,4,8,8,7,7,8,8,10,10,8,2,5,?,3,6,5,0,1,0,0
male,28,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',2,3,'General management/finance',58,5,8,10,7,12,6,7,7,8,7,6,20,20,20,20,0,20,7,10,8,9,9,5,7,6,6,6,6,8,5,6,9,7,7,4,8,8,7,7,8,8,10,10,8,2,5,?,3,5,6,0,1,1,1
male,28,30,European/Caucasian-American,'Latino/Hispanic American',2,3,'General management/finance',15,20,20,20,5,10,?,?,?,?,?,?,20,20,20,20,0,20,7,10,8,9,9,0,0,0,0,0,0,8,5,6,9,7,7,4,8,8,7,7,8,8,10,10,8,2,5,?,3,0,0,0,0,0,0
male,28,23,European/Caucasian-American,European/Caucasian-American,2,3,'General management/finance',20,25,25,30,5,5,7,8,8,7,7,6,20,20,20,20,0,20,7,10,8,9,9,7,7,8,8,7,6,8,5,6,9,7,7,4,8,8,7,7,8,8,10,10,8,2,5,?,3,6,5,0,1,1,1
male,28,26,European/Caucasian-American,European/Caucasian-American,2,3,'General management/finance',40,5,30,15,5,5,6,8,7,6,7,5,20,20,20,20,0,20,7,10,8,9,9,5,7,8,6,7,5,8,5,6,9,7,7,4,8,8,7,7,8,8,10,10,8,2,5,?,3,6,6,0,0,0,0
male,28,28,European/Caucasian-American,Other,2,3,'General management/finance',25,15,25,15,10,10,7,7,7,8,5,6,20,20,20,20,0,20,7,10,8,9,9,2,9,9,8,8,6,8,5,6,9,7,7,4,8,8,7,7,8,8,10,10,8,2,5,?,3,5,6,0,0,1,0
male,28,26,European/Caucasian-American,European/Caucasian-American,2,3,'General management/finance',10,30,20,15,15,10,?,?,?,?,?,?,20,20,20,20,0,20,7,10,8,9,9,6,9,8,7,8,7,8,5,6,9,7,7,4,8,8,7,7,8,8,10,10,8,2,5,?,3,6,6,0,1,0,0
male,28,22,European/Caucasian-American,European/Caucasian-American,2,3,'General management/finance',10,20,15,20,15,20,9,9,9,8,?,7,20,20,20,20,0,20,7,10,8,9,9,6,8,8,8,7,5,8,5,6,9,7,7,4,8,8,7,7,8,8,10,10,8,2,5,?,3,6,4,0,1,1,1
male,28,27,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',2,3,'General management/finance',10,25,20,20,5,20,7,6,8,8,8,3,20,20,20,20,0,20,7,10,8,9,9,3,7,6,8,9,5,8,5,6,9,7,7,4,8,8,7,7,8,8,10,10,8,2,5,?,3,5,4,0,0,1,0
male,28,25,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',2,3,'General management/finance',15,20,25,20,10,10,6,9,7,7,7,4,20,20,20,20,0,20,7,10,8,9,9,6,8,10,7,7,6,8,5,6,9,7,7,4,8,8,7,7,8,8,10,10,8,2,5,?,3,7,5,0,1,1,1
male,28,24,European/Caucasian-American,European/Caucasian-American,2,3,'General management/finance',10,15,30,20,15,10,8,8,6,7,7,6,20,20,20,20,0,20,7,10,8,9,9,6,8,8,9,7,7,8,5,6,9,7,7,4,8,8,7,7,8,8,10,10,8,2,5,?,3,5,5,0,0,0,0
male,28,26,European/Caucasian-American,'Latino/Hispanic American',2,3,'General management/finance',10,10,30,20,10,15,10,5,8,10,5,5,20,20,20,20,0,20,7,10,8,9,9,2,7,7,8,7,6,8,5,6,9,7,7,4,8,8,7,7,8,8,10,10,8,2,5,?,3,5,5,0,0,1,0
